fileName,a,b,c,d,e,f,g,h,i,j,k,l,m
D:\Github\FYP\imagesRenamed - NoHuman\ar18301-blue\ar18301-blue-1.jpg,0.0008043383231243541,238.44598092495028,0.931132937373672,1731.5545089343677,0.2575771986236557,359.48990702101736,6687.772054812518,7.987845558271921,11.838288337574081,0.00037220741821026974,4.301564196478539,-0.30708655565413273,0.9891609178152719
D:\Github\FYP\imagesRenamed - NoHuman\ar18301-blue\ar18301-blue-2.jpg,0.0005637169405106696,207.13381709609385,0.9439885338315899,1849.2344671476203,0.21996672543458476,349.17309791647745,7189.804051494375,8.056804760054305,12.07242040126734,0.00030212758096488115,4.422067246302109,-0.2927748765305492,0.9894152632963017
D:\Github\FYP\imagesRenamed - NoHuman\ar18301-blue\ar18301-blue-3.jpg,0.02663032291293766,28.462984932296525,0.8708323394964491,110.45342140315552,0.7238165157346637,437.174559731453,413.35070068026835,4.915407644952392,5.925932356927325,0.001625052316427289,1.542826966903637,-0.5178745712911098,0.9911046060867195
D:\Github\FYP\imagesRenamed - NoHuman\ar18302-black\ar18302-black-1.jpg,0.0004626595252746961,2085.4134226614847,0.8372549931720068,6407.023183946496,0.14368442320604138,211.06642836011304,23542.67931312451,8.013873636943941,12.903597083701548,0.00014164983497594647,5.676450079539432,-0.1489312460438187,0.9330043130346457
D:\Github\FYP\imagesRenamed - NoHuman\ar18302-black\ar18302-black-2.jpg,0.00435308469652859,893.33199652736,0.9282764958043412,6227.9894993691005,0.3138302606201626,133.1463718505165,24018.62600094904,7.200024473985313,10.816865432432893,0.00038291679482580973,4.418472635167753,-0.25528407004503856,0.9771128151920118
D:\Github\FYP\imagesRenamed - NoHuman\ar18302-black\ar18302-black-3.jpg,0.0002825673343564318,2183.3242886308094,0.8170659386640462,5967.708480812374,0.09840815730197411,188.771622998806,21687.509634618677,8.152644476865666,13.257391808040207,9.613970553359784e-05,5.9690395723048235,-0.12534575163579836,0.9076494198217798
D:\Github\FYP\imagesRenamed - NoHuman\ar18302-black\ar18302-black-4.jpg,0.01731002479414558,28.953193179186837,0.9866230908344078,1082.6834737920717,0.5011398685752135,25.472045214135996,4301.780701989099,4.504012103831117,6.49467347273053,0.0009721278101182341,2.322355345903323,-0.2114669795923645,0.8766730348776012
D:\Github\FYP\imagesRenamed - NoHuman\ar18304-black\ar18304-black-1.jpg,0.04119604652927714,27.174360135497423,0.9863439164452772,995.3046896512715,0.6322735240440087,44.82870797564408,3954.0443984695885,3.9642884180627522,5.338841123294751,0.0013649569851979554,1.8171808189779175,-0.27184471874138233,0.8938622988607003
D:\Github\FYP\imagesRenamed - NoHuman\ar18304-black\ar18304-black-2.jpg,0.00010715180407663365,2130.5806254299314,0.7698727391046853,4629.248838968002,0.08437865172201675,203.97248951266755,16386.414730442073,8.63745523515626,14.466588455234454,6.497915291550448e-05,6.312092483547717,-0.11684208911813519,0.9110473640735097
D:\Github\FYP\imagesRenamed - NoHuman\ar18304-black\ar18304-black-3.jpg,0.0007839104800394241,436.0624290073373,0.9499943063618954,4360.014299766366,0.22379202933516507,163.6334675333498,17003.994770058125,7.813776967604287,11.811698034752748,0.0003074721440517464,4.4238349933003445,-0.2762072933472469,0.9875212627664598
D:\Github\FYP\imagesRenamed - NoHuman\ar18304-black\ar18304-black-4.jpg,0.0005182699817442561,828.1877184708702,0.9157387226966047,4914.557170776045,0.15441651820663116,175.97379651471744,18830.04096463331,7.998162721019939,12.645769755851559,0.0001893787262230765,5.121163168901031,-0.20488239041930695,0.9701099561679027
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-1.jpg,0.000737877471051367,1317.1041365387186,0.8875209463574463,5855.038661572196,0.18543317035696127,194.4766575588343,22103.050509750065,7.996561789069823,12.560394336594607,0.0001772013868776762,5.325697901844177,-0.18923915285193607,0.9612083430182029
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-2.jpg,0.0027232437897352453,983.9290830506045,0.9088464075706397,5396.7868638355485,0.271975367787646,147.72167428637425,20603.218372291583,7.448457570574873,11.452254498270277,0.0003175574244923218,4.774849907508431,-0.22611120391351414,0.9697375304418616
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-3.jpg,0.0005198582857449468,1291.1020282866352,0.8909096602189345,5917.633969242968,0.15346539281158392,216.65438644331616,22379.43384868523,7.957988441178002,12.614226552529544,0.00017693883869162675,5.286624732259457,-0.17823344932810065,0.9521351055679413
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-4.jpg,0.0011609345049557861,1139.903894837618,0.9034982035341262,5906.060211414924,0.19617051055670137,182.51938059781077,22484.33695082208,7.783681635498457,12.259411180859093,0.00021352239270258384,5.149084546520877,-0.19242099081237107,0.9596022049643809
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-5.jpg,0.03247435116209939,24.87598232826306,0.9758200435825732,514.5792929193442,0.5607636419789486,40.32541006829151,2033.4411893491138,3.9705379802604,5.64988617278682,0.0011564697666086477,2.0419643790958593,-0.18790006955448701,0.8168675990579655
D:\Github\FYP\imagesRenamed - NoHuman\ar18308\ar18308-1.jpg,0.002981773905789492,432.2635187908233,0.9289635183455632,3042.5931662934327,0.46731910407218763,345.72748924425497,11738.109146382885,8.25561435861147,11.516709909041555,0.0006611824312627442,4.080095245476917,-0.4425143715632759,0.9991723388870926
D:\Github\FYP\imagesRenamed - NoHuman\ar18308\ar18308-2.jpg,0.0006094849639248801,70.8707025054645,0.9763055434628845,1495.5247385257858,0.32075022170135603,225.6559078773361,5911.228251597673,8.11065134936634,11.596132052877328,0.0006002664194391477,3.712167400168687,-0.37164290520688376,0.9972521481288585
