fileName,a,b,c,d,e,f,g,h,i,j,k,l,m
af19103_beige_1_.jpg,0.005504567906368001,375.20714234348446,0.8709878821815357,1456.874453340281,0.3198667436519727,390.04787988106756,5452.290671017663,7.212286623381418,10.420658869185873,0.0007317400098321859,3.8634867067362246,-0.37870152187477135,0.9916460822533224
af19103_beige_2_.jpg,0.0036370270128301564,278.78673749556316,0.8995941271442868,1402.852697356177,0.21376072309432687,361.9032037312944,5332.624051929157,7.465680212848104,10.967271933221214,0.0005469254031183186,4.162386677541396,-0.36781241768178286,0.99199677863761
af19103_pink_1_.jpg,0.005964388549591812,865.2159574362806,0.8985401711143304,4257.987570456157,0.28778780683376326,353.4728299317219,16166.73432438834,7.305990207385894,10.557820036468586,0.0007021535723107491,4.071900350608058,-0.3774145076031056,0.9921741996695037
af19103_pink_2_.jpg,0.0043685487003331976,925.7234493226463,0.8812127776112954,3887.7885774119427,0.2235115486409126,334.73329286362736,14625.430860325143,7.566167467729661,10.970082319718008,0.0006158627632244289,4.365087316035604,-0.3817938894901508,0.9934180312617316
af19104_blue_1_.jpg,0.004549876108995378,1149.3021893427506,0.7754525802584289,2615.6446706405122,0.31732775342465647,374.56174716769243,9313.276493219302,7.651031746359603,11.303413644239932,0.0005440881829446733,4.58844065107001,-0.34026242651995664,0.9892084744743921
af19104_blue_2_.jpg,0.004219814508191961,844.5635337318233,0.8005667948401098,2176.386791192878,0.22685188086718666,358.60377680198,7860.983631039694,7.460236237241797,10.880589926743767,0.0006274830936904874,4.286369006815262,-0.36889066787893987,0.9898076270349729
af19105_black_1_.jpg,0.005182495225732016,768.0391476635396,0.9364705191189279,6016.502804893058,0.3325337755886293,353.3327034005332,23297.97207190869,7.465816524327358,10.755145262257303,0.0006376239687996948,4.156973149350995,-0.3860321981889601,0.9937504615958022
af19105_black_2_.jpg,0.004980443127951198,760.4486636426839,0.9166443013691242,4533.406289250289,0.2467359745880227,370.65688032261875,17373.176493358482,7.294519960770122,10.334768352087822,0.0007036604465990427,3.934526160465223,-0.4189147876938568,0.9945958286043932
af19105_orange_1_.jpg,0.006399034208594547,919.3970868221787,0.7972041039711611,2257.3574212347717,0.2793484994361457,395.5568848474551,8110.032598116907,7.181079100093289,10.55792934619109,0.0006746784792430253,4.195234974079385,-0.34379663661425397,0.9856514807444862
af19105_orange_2_.jpg,0.0054664853611355955,757.3758240323953,0.8068311826512383,1956.7469245905863,0.24136431138494102,373.804552849019,7069.611874329965,7.168978031505498,10.380986626404738,0.000670887704161917,4.17239506412764,-0.38017425127809645,0.9882530511525645
af19107_green_1__2.jpg,0.004276859393543325,1309.558693070952,0.8462771316873618,4267.831305854138,0.32512258945422823,371.21757602039116,15761.766530345627,7.719461186672026,11.388601552081395,0.0005368231708392235,4.627516348428475,-0.3442056326983085,0.991319551095831
af19107_green_2__2.jpg,0.003316879579075253,855.3120963485367,0.8860581934731073,3786.6632324268453,0.19822054896582258,343.73028376239415,14291.340833358845,7.796703779002408,11.580725388302096,0.00047792861362849244,4.668518674255146,-0.3581047977475184,0.9931780491220438
af19109_blue_1_.jpg,0.00474306854574128,1003.3084092406606,0.8770261182188823,4074.984443794645,0.28676183352875684,342.8931156149438,15296.629365937928,7.606259911729084,10.998898346281354,0.0006372565586594526,4.264057033157874,-0.37638993790133496,0.9939824210554729
af19109_blue_2_.jpg,0.004757144665080322,658.7923872894179,0.8832212260168704,2817.9642938795027,0.23036487472626554,355.61889311489483,10613.064788228596,7.419542402212157,10.787817857148266,0.0006209030693322732,4.297358204568949,-0.3807891044043255,0.9923220680958545
af19109_green_1_.jpg,0.005967962254335688,1096.8703577583228,0.8663908714396329,4111.0712451720165,0.40611658949810836,374.4905450632065,15347.414622929753,7.546120199946638,10.80379020929839,0.0006484711428988993,4.263588460367444,-0.3853673734630115,0.9945782745024458
af19109_green_2_.jpg,0.004685370664301811,629.4308642999763,0.8950423351622994,3004.896620687852,0.22881664532876728,373.5524462910215,11390.15561845144,7.573637822321288,11.015202621238192,0.0006101079680593564,4.252188914448487,-0.3828271057759908,0.9942061107233194
af19110_blue_1_.jpg,0.003768307293953378,1097.3079913853664,0.8874766146290418,4873.5528639117265,0.311655278302278,332.15594173485806,18396.90346426154,7.8373905583090195,11.475602959493793,0.0005226145668596728,4.619840185045686,-0.35215426397771216,0.9934922620631711
af19110_blue_2_.jpg,0.002991158146521292,736.6985902178611,0.9017575113286097,3749.222702969423,0.20241196634438255,320.8540161456584,14260.192221659827,7.865197593248755,11.651683887797386,0.0004757380256817991,4.61503635272801,-0.349763883102694,0.992395424801842
af19110_rust_1_.jpg,0.006723486990700831,887.454923530033,0.8690736071275703,3374.742989123608,0.30676817396894596,371.92660867040564,12611.5170329644,7.359926155074756,10.613295209396652,0.0006690851811127097,4.122795525806907,-0.3720505323790102,0.9922703476826189
af19110_rust_2_.jpg,0.004292253531745577,718.2386290334005,0.8938547330131112,3364.127284349003,0.23711866248129507,346.46482463422285,12738.270508362612,7.443227116436554,10.757022464465859,0.0006203574618908294,4.262708136020989,-0.38673835707233645,0.9913746737735999
af19112_beige_1_.jpg,0.005640271920805488,678.7474362880554,0.8485284399198918,2240.092542201063,0.3830015045612996,406.969956568267,8281.622732516193,7.371917064482616,10.664204058221996,0.0006698180793420071,4.090362316691583,-0.36584675824418744,0.9921674348638672
af19112_beige_2_.jpg,0.0033434343122157365,438.92026820674266,0.8892182777191455,1982.273320181064,0.21765888089993585,381.4694180131532,7490.173012517509,7.64556512631316,11.280834805803742,0.0005431961352874025,4.317129080208356,-0.34481072623941533,0.9902583430148725
af19114_maroon_.jpg,0.004582244298245732,788.0215428330487,0.8709377937941174,3046.126176612141,0.24107209439393337,378.2862558085659,11396.48316361551,7.52547821371023,10.974450200916465,0.0006140837296488824,4.374276689452137,-0.3780994358102036,0.992902251575525
af19114_maroon_1_.jpg,0.0052551306123679855,1129.172657607913,0.8428321557014896,3585.7241597537577,0.31469725840782703,387.29375862889356,13213.723981407129,7.54895167195426,11.086737847711431,0.0005761012959688723,4.496409438776195,-0.34788958445476265,0.9909478234531414
af19114_mustard_1_.jpg,0.004299395465094828,1184.3710823841657,0.7362886678783546,2272.832405394274,0.23270856753138452,375.1238222531083,7906.958539192914,7.519150592322959,11.411491204165,0.0005011766965658513,4.777953591340126,-0.3010909641309656,0.9802251955627986
af19114_mustard_2_.jpg,0.00339876585206768,629.6192700652614,0.7874332375007813,1503.2035381710464,0.21034025230553838,372.3376461507581,5383.19488261891,7.4049801778609075,11.145994057188021,0.0005172128628320159,4.549332973846638,-0.3130008007768458,0.9784868508618246
ar19102_yellow_1_.jpg,0.004534453131776892,978.9546452058347,0.7871494403105888,2303.3767070999,0.20961339136696913,376.93223777144783,8234.552183193773,7.555731407112118,11.067250050876323,0.0006162017690449905,4.346838315138196,-0.3626586705101388,0.9930913119438005
ar19102_yellow_2_.jpg,0.0022833009004023896,899.8259997402272,0.754096339137672,1830.586521718715,0.1897540598960235,379.4211662675816,6422.520087134644,7.861703566968897,11.843473885971353,0.0004735667566369261,4.617787849525026,-0.30943947838324165,0.9883732362827067
ar19104_blue_1_.jpg,0.00462602482831189,454.38002567775004,0.7926519512401982,1096.7685621488808,0.22258353056691643,407.1703739412011,3932.6942229177803,7.27355878433887,10.542776184746723,0.000671505108310866,4.000848675311971,-0.36787095888883076,0.9915844122977803
ar19104_blue_2_.jpg,0.003280256460174079,535.5417858064251,0.7755138052291376,1194.6530359315557,0.20123892413951178,402.57110884829336,4243.070357919801,7.497892749822447,11.180974626084595,0.0005399073235922788,4.363187027999561,-0.32199913476826697,0.9881970373776652
ar19105-blue-3pc_1_.jpg,0.0048115422972937714,732.8986439964718,0.8309463873543692,2170.310750731801,0.20733123480343207,367.87454022692145,7948.34435893072,7.5623317323789365,11.098231413134057,0.0005599444782143574,4.429424099720143,-0.3675442620275842,0.9944428406807986
ar19105-blue-3pc_2_.jpg,0.004997897454238948,739.4924265529173,0.7938543579736901,1802.352784007589,0.2022203907539549,366.3820229490027,6469.918709477445,7.567300605355161,11.26027022942565,0.0005408158126997329,4.514291627366352,-0.3437606425448298,0.9923438949246566
ar19105_pink_1_.jpg,0.003989300495759831,593.2482734888064,0.7873390988978944,1392.14586714763,0.21396391430839387,386.8375372004906,4975.335195101717,7.457788696610989,10.872512559157371,0.0006397294291223549,4.160298710711813,-0.37318529923444466,0.9929830066102686
ar19105_pink_2_.jpg,0.00255447024100884,351.07940896115997,0.8274899862689,1022.8157467935453,0.2040041893091766,397.5012629568133,3740.1835782130297,7.408105424058061,11.119554208935048,0.0005026152845000493,4.346902504315522,-0.3186848462064437,0.982577453922209
ar19106_beige_1_.jpg,0.003504979329108176,1209.995770901303,0.8438735040234503,3874.6594020676016,0.20314756812916543,348.46198333798213,14288.641837369107,7.818549668316397,11.504060901214359,0.0005403771370303383,4.5068950570443915,-0.3555003352177311,0.9935362919563482
ar19106_beige_2_.jpg,0.0035171343736293955,857.9597014410605,0.8732231821793857,3383.5120514174914,0.20193999425973874,347.99701514267423,12676.088504228903,7.938288787903559,11.544975282450562,0.0005291754807754104,4.454101215220899,-0.37357086564635444,0.9955771147502375
ar19106_blue_1_.jpg,0.0029590298854918584,773.9226760178898,0.8509238488486003,2597.973594404983,0.20958566382832503,351.7235876744623,9617.971701602046,7.856165305974146,11.501931005403252,0.0005341608418150535,4.433015712710805,-0.36048124289963696,0.993891209809983
ar19106_blue_2_.jpg,0.0023752587769333604,922.7691069383117,0.811936337841883,2453.5456801461505,0.1967079809847636,349.0655462646841,8891.413613646302,7.990910740594929,11.83019971019062,0.0004816573445282343,4.548857339963899,-0.35076671662101455,0.9943235414973012
