fileName,a,b,c,d,e,f,g,h,i,j,k,l,m
D:\Github\FYP\imagesRenamed - NoHuman\ar18301-blue\ar18301-blue-1.jpg,0.00035521330919511233,1469.3957109819544,0.6818810538580131,2315.2416865724354,0.12253146843359092,376.11947727018855,7791.571035307785,8.173236224682608,13.193563002001383,0.00014973067040311986,5.680710763776588,-0.181435483229063,0.9281071763547607
D:\Github\FYP\imagesRenamed - NoHuman\ar18301-blue\ar18301-blue-2.jpg,0.00021763349169333815,1340.4331799659076,0.7125396295643652,2329.589704378927,0.11360482024486054,364.06682501453423,7977.925637549799,8.243846306197893,13.411355541793059,0.00013119477775709918,5.676171331048901,-0.16866538573927428,0.9194594348164121
D:\Github\FYP\imagesRenamed - NoHuman\ar18301-blue\ar18301-blue-3.jpg,0.007349571330852336,104.88065322995246,0.669129290865881,161.4098459106692,0.2620221956289972,441.8259679656757,540.7587304127228,5.698458461977515,7.906181536218243,0.000771128995072426,2.976154828775148,-0.3947996469103788,0.9790113498221401
D:\Github\FYP\imagesRenamed - NoHuman\ar18302-black\ar18302-black-1.jpg,0.00029829960769249666,2012.6421381492598,0.8467986514733105,6568.403986644535,0.09695563245048738,215.11136502531872,24260.973808428877,8.181621820856542,13.282367435276115,0.00010633236505383007,5.837963195413693,-0.14573782681936007,0.9225733428792267
D:\Github\FYP\imagesRenamed - NoHuman\ar18302-black\ar18302-black-2.jpg,0.0021631176284511683,895.2483222954187,0.9303431727384459,6426.745921462951,0.2027229402980878,136.1852927787944,24811.735363556396,7.371123764572132,11.398880555324032,0.0002499323438345815,4.855606161231667,-0.21884221640227194,0.9621697044517495
D:\Github\FYP\imagesRenamed - NoHuman\ar18302-black\ar18302-black-3.jpg,0.00031342891529146034,2099.9228508355145,0.8280115394544751,6105.009114942194,0.07851505607915359,192.40199287686661,22320.11360893327,8.287245300852394,13.461071758260177,8.531536225706448e-05,6.008800645935524,-0.13084546856468157,0.9034626171816094
D:\Github\FYP\imagesRenamed - NoHuman\ar18302-black\ar18302-black-4.jpg,0.0066635415432483615,43.829324918821015,0.9797513535554423,1082.7137471944532,0.2599807363187614,27.736737941991883,4287.025663858992,5.0331909756945254,7.74774198992463,0.0005776006565531963,3.0814195668858653,-0.18535608504773632,0.8346364021073137
D:\Github\FYP\imagesRenamed - NoHuman\ar18304-black\ar18304-black-1.jpg,0.013348704808277571,47.67397001677625,0.97632802845273,1006.815358057064,0.37430184800470057,44.416821502021065,3979.5874622114798,4.672575691876005,7.058497472251653,0.0006953763138522888,3.0224641056088126,-0.2142450287482309,0.8354216537421411
D:\Github\FYP\imagesRenamed - NoHuman\ar18304-black\ar18304-black-2.jpg,9.08874223102944e-05,2301.7443336837696,0.7670479005036562,4941.86620703095,0.058995609668484154,205.07984982699645,17465.720494440026,8.708345475131921,14.638875365943488,5.448722618809087e-05,6.402954502139,-0.11229166379890952,0.8890274702534384
D:\Github\FYP\imagesRenamed - NoHuman\ar18304-black\ar18304-black-3.jpg,0.0005946793425155277,928.1966159796634,0.9029095683133774,4790.435591483719,0.1315321200124465,159.40070007025093,18233.545749955214,7.957567558096571,12.555157520293326,0.00017063121198567633,5.288037717089238,-0.2358423738791058,0.9784708828448887
D:\Github\FYP\imagesRenamed - NoHuman\ar18304-black\ar18304-black-4.jpg,0.0003557262090059403,1360.1615039497976,0.8712770985939454,5287.83756244305,0.10319610504095313,170.5178447254181,19791.188745822405,8.158563008570438,13.259931896541016,0.0001163727153638828,5.685500303524758,-0.17309125904934403,0.95165700121241
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-1.jpg,0.00037618023438715296,1391.685810846661,0.8866464134378271,6139.235274923083,0.10844430095466834,199.20934129871617,23165.255288845678,8.250944689387065,13.248793065172151,0.00010919672285939334,5.727206180840578,-0.17315519215906033,0.9498785891987503
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-2.jpg,0.0012043034517660223,1024.0839985543348,0.9088736599851368,5618.998512817262,0.15007685030826126,151.61962424488823,21451.910052714717,7.70734902737076,12.236417242772909,0.00019319890740256078,5.235487538585627,-0.1890430995673963,0.9500401990490952
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-3.jpg,0.0002556359499626208,1413.2594978340805,0.8862150752571167,6210.750471095919,0.08228266953960327,222.32512730526486,23429.74238654958,8.256587336627668,13.443471348391274,0.0001026039891428314,5.772103685680155,-0.16171514442474433,0.939603847933856
D:\Github\FYP\imagesRenamed - NoHuman\ar18305-black\ar18305-black-4.jpg,0.0005428625124578232,1198.248167321001,0.9023547920453286,6135.968655845023,0.11134451793349408,187.21354931126976,23345.626456059086,8.01668578371432,12.959305100717454,0.00013398763305216157,5.544092729065894,-0.16836357328161441,0.9423166298702422
