fileName,a,b,c,d,e,f,g,h,i,j,k,l,m
local12 (12).jpg,0.12639810916331068,98.87939982687034,0.9835433670798469,3003.9605401063836,0.6898443800081409,356.7584642361194,11916.9627605987,5.873802217901664,7.50275753757413,0.0017043298352723136,2.5087110057743436,-0.5831665414160114,0.9988982412059795
local31 (27).jpg,0.0372503177051636,195.89042793600936,0.9054095563053199,1035.5809388508665,0.60669106223158,109.32508735551076,3946.433327467461,5.34355164514117,7.1837641251573725,0.00110483914398791,2.649123103448688,-0.3882455974619094,0.9827777941608078
local10 (46).jpg,0.041235244989208025,27.172603639744814,0.9863445916456471,995.2897846699036,0.6328825404412319,44.82423875307802,3953.9865350398704,3.9661993885444082,5.338798613313521,0.001367185272299112,1.8157338243395469,-0.2728351678418312,0.8945406502168015
local37 (30).jpg,0.032479923174812304,24.87322612028415,0.9758255320957395,514.6391702597518,0.5609233953996997,40.3164392841187,2033.6834549187233,3.9707958228434133,5.649506247128023,0.001156852925186411,2.0414665959882523,-0.18806526838200335,0.8170379928133691
local8 (31).jpg,0.010121047156696596,33.49581579714339,0.9721736426769761,602.0456087658115,0.405838220412014,150.81821659774278,2374.686619266102,4.8865873724333415,7.4429308450863125,0.0007130146709011251,2.8196956971599327,-0.1630294266318662,0.8405569577416685
local18 (31).jpg,0.010431919576232043,27.028246167562287,0.9694583454706127,442.57589727137474,0.5037210268601013,203.8059295842115,1743.2753429179375,5.318477056619935,7.438204932501991,0.000923610572253632,2.4662639548556373,-0.3055062553929793,0.9591755763513887
local13 (31).jpg,0.009580461194574815,27.896133944101663,0.9683222880328706,440.40474236142427,0.4622922605425116,203.11106728120154,1733.7228355015905,5.211540380027315,7.453712511813975,0.0008627610663535464,2.5336369891189445,-0.2624345281896145,0.9386302224807017
local28 (28).jpg,0.04626114971487516,23.983199431463714,0.9772853616495583,528.1187960042469,0.6381718026062345,32.93480108297556,2088.491984585524,3.8464361746748468,5.1892995073138515,0.0013846785428209528,1.785378689399842,-0.2533569113432972,0.8712488912056016
local28 (30).jpg,0.017316112923226813,28.95209213464635,0.9866237672718048,1082.697097375229,0.5011816145490985,25.469152414115435,4301.836297366268,4.503661572984795,6.49405126336709,0.0009722328725195543,2.3221758948033235,-0.21147130297932965,0.8766538066154252
local20 (30).jpg,0.007532732603870222,28.672719987918423,0.9549575314598219,318.3823070868407,0.4092026596070977,148.0687661291803,1244.856508359454,5.202126713827148,7.601023581189093,0.0007802907388870914,2.6312232546866112,-0.22808342220908473,0.9204583057966856
local22 (31).jpg,0.032167102930823976,22.80346972682788,0.9104678695384855,127.36057504944256,0.6815540200106533,381.55164038179066,486.6388304709326,4.627036809553549,5.911777147912741,0.0014796690614777928,1.7884821711547092,-0.4177805476771098,0.9721534827418834
local13 (12).jpg,0.15940181119675417,141.28955422563052,0.9838209508104977,4366.0187946020815,0.6797527383817248,351.1405379841723,17322.785624182692,5.700975684685437,7.492891572671766,0.00151747738190223,2.6591848968339242,-0.5410099023173789,0.9979699006326516
local5 (31).jpg,0.021550102827301916,22.94284259717631,0.9773511070711667,506.61895943787,0.6327988295620548,180.57603516582537,2003.5329951542908,4.85212221924594,6.322032946589312,0.0013001498945092258,1.9312961189268603,-0.38920871288793835,0.9733639297618311
local2 (36).jpg,0.017316112923226813,28.95209213464635,0.9866237672718048,1082.697097375229,0.5011816145490985,25.469152414115435,4301.836297366268,4.503661572984795,6.49405126336709,0.0009722328725195543,2.3221758948033235,-0.21147130297932965,0.8766538066154252
local50 (28).jpg,0.005837196626899915,39.3329307741676,0.9435785664193628,348.685523614344,0.3021608814292148,124.7951003648048,1355.4091636832063,5.075899180507637,8.05307171224158,0.0005411389819228412,3.1464835243791605,-0.10761510302798953,0.7586731722752761
local32 (28).jpg,0.011504806896462591,26.26695661634661,0.8501194274731685,87.63009628925465,0.4459929041086251,388.37107549905136,324.25342854067276,4.8840055177551145,7.094562448486826,0.0008717096974334454,2.4694889425935305,-0.21602393829891153,0.8924424014447752
local31 (30).jpg,0.026713091420447144,28.467113898932958,0.8708243110523336,110.46337963609221,0.7244900908695437,437.18505451607916,413.38640464544005,4.914306991819119,5.922941696401072,0.0016286814184407136,1.5410497195485906,-0.5185744911809357,0.9911169474271236
local16 (33).jpg,0.04006197992712199,22.803681016403782,0.9176653777379751,138.49502612886045,0.6162232445441638,356.5174367475217,531.176423498986,3.9555763052776123,5.497368829539796,0.001261128008280934,1.9743681829132071,-0.24308821133775718,0.8642989477767465
local24 (28).jpg,0.013648951209277508,25.207382901566213,0.8495752832705429,83.78979670762965,0.4758260542872752,397.26069504233294,309.95180392896145,4.830235069337652,6.901666436933807,0.0009432014725511166,2.353268871248516,-0.2374309686844252,0.9104355353990499
local46 (31).jpg,0.005837912328745773,42.4849214285093,0.9429080114419965,372.18623361646894,0.2824642179878871,123.7702056334685,1446.260013037369,4.961892094200101,8.05996388839875,0.0004993482379739979,3.259049265106807,-0.08200282586903605,0.6838146685488056
local12 (45).jpg,0.20952261525851398,339.0267213617208,0.9825852928838428,9733.404854334602,0.721134315872669,368.08709273594184,38594.59269597664,5.232172913422792,6.892970912602843,0.00178143498077445,2.6264887926812985,-0.5461172436022497,0.9971146269158749
