filename,a,b,c,d,e,f,g,h,i,j,k,l,m
etdpe18304_yellow__5_.jpg,0.15916362012628718,0.05590427461230734,0.8786128019871338,0.20326642466682898,0.7275852374792178,0.9100935798387386,0.1998871809240492,0.7868300682044268,0.6623409059238959,0.5564445392140147,0.489700414011565,-0.7097849648648087,0.9968259104004737
etdpe19101_black_jpg_1_.jpg,0.27787936051758627,0.038001908023527514,0.9534501516860703,0.306210658941476,0.942328645207712,0.8933630765407625,0.31295788573806754,0.7689147186519082,0.6019069591926508,0.8827916127063282,0.39359742663777025,-0.924959239348937,0.9997438419233056
etdpe19101_black_jpg_2_.jpg,0.19882341827551064,0.10624638694624587,0.9431965002159268,0.7337294644223216,0.42919450969778655,0.6022423485154151,0.7460065805965445,0.8880345595195308,0.8250444126199339,0.1926971216381225,0.742203973763699,-0.5041646958107763,0.9929249704029047
etdpe19101_black_jpg_3_.jpg,0.25071137314060254,0.03856340827568188,0.9540713365230568,0.31396542094305946,0.9073277878886363,0.8885045151950564,0.32098620916739834,0.7685519886262272,0.60935576629426,0.8151709593549121,0.405773705439274,-0.8966102556489952,0.9996023855152512
etdpe19101_black_jpg_4_.jpg,0.2574097081766137,0.03517551915600038,0.9325111370769651,0.21104438934206432,0.8834166529270345,0.911288616514823,0.21339340725904818,0.7536205978184417,0.6040444695504892,0.7772091357039739,0.40962642986891823,-0.867883325901115,0.9992583129762965
etdpe19101_black_jpg_5_.jpg,0.24077142845490682,0.04140795744821937,0.9548269323765212,0.34139678652409117,0.872717632862715,0.867506280459186,0.34916540204752194,0.7775992308185077,0.6224865157035058,0.7496959472843046,0.42503163529266547,-0.8726779601911427,0.9994928927142342
etdpe19102_blue__1_.jpg,0.14863926861492396,0.12926859206378863,0.8961977853931754,0.5377249084703147,0.3883992733377202,0.722687994764506,0.5335552863460334,0.9186275821644998,0.8849019083566251,0.14755052816488745,0.8171115581998089,-0.39002552552426484,0.9818398336128593
etdpe19102_blue__2_.jpg,0.1572994966974453,0.05322262631220444,0.897813294781702,0.22459682477212065,0.7082482113326064,0.9100675969988957,0.22305255611335342,0.7961961267458675,0.665135363833783,0.527522540867565,0.5124083531793981,-0.7173492662220026,0.997121352857918
etdpe19102_blue__3_.jpg,0.1476064315862737,0.05042012639105548,0.900597927241981,0.21790777362801703,0.6419881786065168,0.9210178845408742,0.21672133088690063,0.7909509480425944,0.6672407073683263,0.5063811685737627,0.5178854407795574,-0.6832166437347036,0.9954410137826225
etdpe19102_blue__4_.jpg,0.15402448218814585,0.04358498105892941,0.9076939429584059,0.2008096510833134,0.7360272269879912,0.9267792906166334,0.2004537346692799,0.787255734004023,0.6502765602392137,0.562217135807182,0.48400003613220716,-0.7410337251663767,0.9973814544058627
etdpe19102_blue__5_.jpg,0.15899331708396888,0.05477407300624578,0.892782214484752,0.22167928215348437,0.7375085167135033,0.9205453027305766,0.21958058152792567,0.7886045708340172,0.6554144643992659,0.5567460192464738,0.49858646582259786,-0.7286949449976167,0.9971569334443263
